user_id,gesture_label,dx_0,dx_1,dx_2,dx_3,dx_4,dx_5,dx_6,dx_7,dx_8,dx_9,dx_10,dx_11,dx_12,dx_13,dx_14,dx_15,dx_16,dx_17,dx_18,dy_0,dy_1,dy_2,dy_3,dy_4,dy_5,dy_6,dy_7,dy_8,dy_9,dy_10,dy_11,dy_12,dy_13,dy_14,dy_15,dy_16,dy_17,dy_18,dx_global,dy_global,angle,total_length,split,fold
1,7,10.719330504714218,10.663123432235428,10.638538943572591,10.64557703872569,10.680394862527272,10.710193766680348,10.71838218159725,10.712276097292559,10.709652124584991,10.709951785359706,10.693403916156612,10.661907516749636,10.702256592530262,10.820587680975706,10.64493241466974,10.025309701187751,9.644297655096693,9.98679989958859,11.063083885754963,0.5438329845329749,1.1188756183686026,1.3644198301088895,1.280465619753837,0.9055070204467617,0.568089397437511,0.43450903463212054,0.46030852781579945,0.5362461557125409,0.6453373281323405,0.7811509501033118,0.9073706847580976,0.7161552199684884,0.00998984054943719,-1.5197014035230652,-3.8708182465143732,-4.8152922133489025,-2.7737367512063082,2.2872904022719207,201.15,-0.4200000000000159,-0.0020879909999549605,203.73666945729673,train,0
1,7,11.00573637310913,10.880308239997387,10.97684629822172,10.989417247202994,10.900346832125791,10.873114283842298,11.026074685967757,10.94977331067129,10.80350262728706,10.993145611905575,10.952022090995044,10.857630900965688,11.028951634033405,10.965388693230238,11.104394215841836,11.285707405562079,10.781151688705734,9.884548912987754,10.68193894734722,0.636597003714815,1.7407149040211307,0.9638907420478091,0.8711452438099245,1.7071948156950265,1.7897550633352797,-0.13738400260967065,0.5886801815280842,2.317226491486549,0.5579479331747326,0.9000857834578788,1.94113948848028,0.1420480494814722,-0.7864946147203629,-0.037926622159165646,0.8801213542343405,-1.15245568534319,-4.913629544845671,-1.6686565847892876,206.94,6.339999999999975,0.03062731951409123,209.3746285764728,train,0
1,7,9.99257267347037,9.71946108082873,9.903409973490348,10.009972863630587,9.990836305825901,9.952502748458777,9.916448004170832,9.912799146305716,9.943124193650789,9.980921816628381,10.013657184951597,10.012909275058533,9.960958760827438,9.938635294895846,10.024112400471722,10.1081582307107,9.911351174251024,9.391016041103796,8.547152831268903,0.6329821635214137,2.4338840318879678,1.4768778247877097,0.8069145837989353,0.8055366998726061,1.062132060716067,1.4090756835495961,1.4748131123737611,1.2247289486665913,0.8863986509554866,0.5634348628513575,0.44113427454906073,0.6500955195662499,0.9894664646876912,1.2613404162937094,1.1568117711340378,-0.07192210113939268,-2.539070760656255,-6.244634207416578,187.23,8.420000000000016,0.044941145081542545,190.35226418352568,validation,0
1,7,10.40145798911072,10.36130007312874,10.352049577056437,10.37364076605543,10.408977190949244,10.418231236448527,10.400523905258382,10.401305150746822,10.444021996459469,10.468441988984054,10.399102817692196,10.32784066945024,10.492506068679788,10.850726230578573,10.641777844724203,9.45149789541719,8.224575592371195,8.507992319276354,10.44403068761244,1.08187326059502,1.4072372471986725,1.478693937632963,1.296765165156959,0.9971703749186371,0.8960794214197074,1.0075931674759673,1.0386250000341537,0.8307925647817136,0.5151213258395408,0.25817672232923883,0.20374372698036147,0.6799286845594139,1.5267866377676338,0.7090897948631252,-2.8797910202865555,-6.614843571959645,-6.198267387895118,-1.2347750514117892,193.37,-3.0,-0.015513054461809962,198.6588177947519,train,0
1,7,11.1436767115507,11.192044083428602,11.33194003983688,11.48112445639024,11.515996289229463,11.472393740843415,11.419119076840886,11.401058758270494,11.455252121436644,11.511123290180606,11.466100873452788,11.399046838891664,11.527491384909979,11.717461626120894,11.446815681261683,10.678378438377962,10.203561442198975,10.554950460189417,11.742464686588704,2.8133357393469933,2.7392901810304555,1.7787811064571972,0.6396332905230082,0.38695625494295083,0.7778140667066857,1.310824861821855,1.5154347426623005,0.9831866413430266,0.29190029571511467,0.28882353353642465,0.8229347432155905,1.352408207998005,1.4018588641469059,-0.24960375490519482,-3.593570468262408,-5.605131539301247,-4.248653441670542,0.5137766746928945,214.66,3.920000000000016,0.01825940715492222,218.4586457481615,train,0
1,7,11.343975841566357,11.354781586520923,11.444318211158741,11.576581899010549,11.60540576080713,11.528425215863592,11.49753284231761,11.546801961130413,11.59665199580013,11.600405383373428,11.569747235725757,11.512990106323059,11.527322715836448,11.742866696033275,11.903282606581769,11.304941119342544,10.15391150238844,10.062975507384493,11.53708181283534,2.4716763676768734,2.588646705251575,1.9627623337835525,0.9139468892329363,0.7410138657726231,1.4616135355176993,1.7113526591685915,1.2003625139186287,0.816559574401861,1.0190308791400167,1.1766045060620076,0.9858500967177335,0.7288986046169939,0.7865009420549463,0.46849720218833824,-2.125211364182128,-6.063178944926397,-5.108030632479661,2.6931042660838163,216.41,8.430000000000007,0.03893415267180964,220.7903400219925,validation,0
1,7,12.303360353839544,12.167251303534073,12.173716335872939,12.25168372397642,12.290060891811237,12.28989367115095,12.264419521924367,12.244472999818171,12.273537056955277,12.311570670023983,12.275370740530533,12.199386282427298,12.200933087558923,12.271996699919384,12.327936807837943,12.321850877087599,12.003935489665679,11.252350066498138,10.066273419567551,0.6495169339831328,1.7872635263326782,1.7836745572716728,1.154126648618333,0.709544110898964,0.6090181358406976,0.9469171607255236,1.2485973850557341,0.819535230658321,0.22911590544768146,0.6720125853334089,1.6595327732447664,1.5230922467906662,0.35813296314782406,-0.6887414460497077,-1.4804654825627939,-2.697184049300345,-4.670634996318594,-7.403054189117984,229.49,-2.7900000000000205,-0.01215679356900109,233.77727198151678,train,0
1,7,11.695178676428062,11.99599381713483,12.08005972866086,12.046246662733303,12.012190418204,12.013038498121716,12.049150518802122,12.046041891555106,11.974925059608665,11.915255118388771,11.938770473495438,12.048037665914677,12.243056695646715,12.493320124679116,12.471338210315025,11.978047075979788,11.01063718488848,10.003841286015302,11.514870893428025,2.9650971963265906,1.2798716617428298,0.6047362733219259,0.6677392585099264,1.0658204565296856,1.2333711147165793,1.022121240079601,0.8118264943709015,0.764879705432767,0.7743784190953811,0.7433092230764888,0.6682013279606451,0.5490547337478482,0.34055078314676557,-0.4437950136152029,-2.099691119435839,-4.631311088143119,-6.9483966459927675,-2.6377640208710464,225.53,-3.2700000000000387,-0.014498163802278639,229.33614517983244,validation,0
1,7,10.431076436032996,10.432445857209906,10.401953510269564,10.425551634239866,10.432295326298437,10.352803633832792,10.330212988854143,10.41881455111293,10.456239723979834,10.401983421859185,10.37594291181857,10.410107693121446,10.441147127232497,10.44758082328417,10.444195020177517,10.442987618637034,10.440912967081346,10.433453152519206,10.420295602438586,0.6142760295588219,0.5794846352773213,0.9947663879236046,0.7136086901916165,0.6116880804677547,1.5397563394664084,1.5230957110115906,-0.10128271622749185,-0.5860153938169042,0.7011541664209151,1.429589210646271,0.9632575398008054,0.4518633568374568,0.290917218699251,0.3024037879401895,0.3411998268694578,0.42143781421025395,0.5675555493835365,0.7812437653391839,197.94000000000003,12.140000000000043,0.061254988403762825,198.53219083622025,train,0
1,7,10.079609533143588,9.9306230884139,9.877880597278658,9.921382059737859,10.052162945980385,10.191883727070227,10.299871798287121,10.368882753953699,10.390461823340843,10.366046529140107,10.313730315616851,10.251921047195836,10.247672007461418,10.319449729712545,10.296253577383283,10.065205603138992,9.874946348345134,10.011526601995541,10.490489912804009,-2.501710756846495,-2.9626913949602534,-3.140011642388055,-3.0336714991299036,-2.645287926596911,-1.9889912805269567,-1.080162390356108,-0.1948579791216538,0.3290265105055603,0.5406046018585187,1.0857616721772008,2.0721411244544807,1.6194152642648891,-0.8960433286422091,-2.0443116544223017,0.497143271794533,3.4296568821485582,2.938279068096138,-1.184288542309,193.35,-9.159999999999968,-0.04733983075019989,197.05705031129065,validation,0
1,7,10.534039047941473,11.691405918617363,11.767256344202128,11.788852540652577,11.723465622549554,11.653813854732952,11.590429333838145,11.67293745801193,11.787126431151762,11.754816287150234,11.716038319064083,11.76811487315932,11.686682358892881,11.5390630540563,11.638392114412682,11.803807462361306,11.811728518175897,11.714913425952659,11.777117035076742,-5.126410625741042,-1.6823944703753106,-0.5370072429624839,0.4896558704982823,1.223757126015176,1.7858448787338284,2.2289911295843217,1.503226163519684,0.5654719751113428,0.8813089892071722,1.3106759335356124,0.8157803259644929,1.4059435288530953,2.552629418823603,1.499655480825135,-0.012757763719983828,0.1498122857014561,1.3304691920597396,0.3853478043659191,221.42,10.77000000000004,0.04860228719046552,223.99810755912324,train,0
1,8,-2.325106631579956,-2.296922726702664,-2.0144689558076463,-1.533226607232347,-1.1317514198608958,-0.9052682042287383,-0.8886594230388614,-0.9848152341703518,-1.0393844815451025,-1.0041446371748535,-0.8254736247114742,-0.5046010619930161,-0.19805042749987756,-0.08079769071714438,-0.16206646257871782,-0.3982168763626426,-0.5832157099006388,-0.6563171904024507,-0.6175126344926589,5.700054280967544,5.7295211272619735,5.824862100216887,5.967782607307882,6.066430712667469,6.098770065157321,6.0963283244577156,6.083227191078656,6.08090954931717,6.089643971385236,6.10741073230902,6.1336795258876435,6.157991726172355,6.16865574393556,6.165055273575078,6.15008602345948,6.137419257285146,6.131085739942861,6.131086047615042,-18.150000000000038,115.02000000000004,1.7273044466616916,117.10864000951656,test,0
1,8,-0.9086561490160879,-0.4880833206521277,-1.4649152174538105,-2.315467477233929,-1.2541326497920444,0.07246477795542638,-1.478710197227132,-2.9769979202496106,-3.060147826662737,-1.9827553132919977,-0.6732305138987016,0.6596516406324309,1.6210795427649352,1.016633326532343,-0.9251558156031621,-1.471736828329087,-0.14999542091767104,0.8616653010770268,1.018490061365961,6.757015721836775,6.827603071627135,6.6408326127153465,6.472625216382447,6.646223324800307,6.84581102901528,6.482718468333097,6.196708400288905,6.280143718297062,6.626889003102207,6.852593306704392,6.870969716773004,6.745078978415165,6.665698174373347,6.665492984552486,6.724747349203838,6.810104859513956,6.817573247049225,6.721170817016002,-13.899999999999975,126.64999999999998,1.6801101034899208,129.57283479584697,train,0
1,8,-1.0903341291324549,-0.5370816605095126,-0.22862322028062332,-0.18744091636160576,-0.5318424484818944,-1.1540729200622017,-0.6161793784110543,-0.13415546843539072,-2.1542915720575255,-3.084248760706755,-1.272851860251448,0.2602823315961693,0.5896811233430252,0.33775959277519263,0.03668958575663872,-0.27222098794597116,-0.4845042551856533,-0.571964317317267,-0.5346007383316635,7.0510173027369705,7.097801020141536,7.131127661517654,7.144754359723411,7.105829246329037,7.026262931263787,7.127171776081774,7.159106977600352,6.6831774731135525,6.486496903774743,6.913501657165284,7.235900169540784,7.234286400445569,7.121813598804977,7.0806990138638355,7.101992259061149,7.121724149072151,7.122629388725528,7.104707711037918,-11.629999999999995,134.05,1.657338297318526,135.4415301930676,train,0
1,8,-2.4678748722660107,-0.7190428724000602,-1.0449850040119677,-2.0272394781461998,-1.0116970474128522,-0.7749123925171251,-1.6630186557617126,-1.2963928466740313,-0.4625627262962304,0.18535178365652705,0.26958695914259856,0.01262478081324403,-0.45778628594015736,-0.5902029814762653,1.2538922861753576,2.3675883999461913,-0.6354169586792935,-1.4504595165042389,1.3025474283521898,6.819462957166343,7.143079848289205,7.0815106328663475,6.896799287710831,7.080360267204409,7.130257013591532,6.985010216981301,7.066770005838514,7.159886728394667,7.175464305474456,7.149668122340202,7.154851691234569,7.224657579122578,7.262061251227863,6.976612240026526,6.741292811032977,7.083619726429816,7.260905337130396,7.107729977937467,-9.210000000000036,134.5,1.6391654369586366,136.3162003812525,validation,0
1,8,1.5160079885481486,-1.4418590511146228,-2.2279407344042914,-0.844251301637243,1.0828367083444628,-0.49643740677878356,-1.618611090805814,-0.33324134958713714,0.15941783671789178,-0.4794965733105867,-0.48787186834600416,-0.04718028617962755,0.06917281191152114,-0.15540355425783936,-0.2495626847489465,0.02440779888534106,0.39808759503621527,0.33853384462560765,-0.21660868289833957,7.100228301708273,6.8798413222682155,6.803135294831977,6.86999917496772,6.990771558788314,6.940142254635845,6.917439630626895,7.018569323600772,7.061293978745773,7.027637925532012,7.021429008012561,7.039458141931092,7.048428419774723,7.046158572673207,7.040355397563076,7.034954617897171,7.031828849464418,7.034608838481532,7.043719388496413,-5.010000000000048,132.95,1.608461844369648,133.8062316883549,train,0
1,8,1.8171262762313585,-1.089349226090928,-0.881308345335967,1.1218773501650456,-0.22860391285025794,-0.8195619296248345,-0.597819616195721,-1.552996757663834,-1.7151660748920325,0.48976826472477786,2.4020616131027124,-1.5404842446762994,-1.033749372535477,0.31579826421892276,0.8061167389719603,0.39222658884046613,-0.5069237959736941,-0.4296383408116049,0.940626520395393,6.865488639203328,7.046178145008045,7.109339246895459,7.0786786824680235,7.056161947761925,7.107945753572672,7.07832697596745,7.101859915237576,7.153820738329216,6.95290563912112,6.712956494037655,6.978179410380932,7.102306559131591,7.1178373507226524,7.109208064500891,7.108763314683529,7.115799713420316,7.121212726201918,7.123030683355694,-2.1100000000000136,134.04,1.5865365964308737,135.5861286039593,train,0
1,8,-0.2203034013578029,-1.0557009676364562,-1.1343368194627619,-0.45622216771070434,0.5421926093247582,0.27020070805140817,-0.9949888647297254,-1.8183383150606551,-1.7228713068412684,-0.45055545168661304,0.6292138107186309,0.2658052283949228,-0.3961715773521508,-0.34565184345646927,-0.0142400903323594,-0.18518917967561777,-0.799161731045996,-0.6099691832612146,1.0562885431200773,7.252749330637666,7.220106480832438,7.211211299627806,7.226063457380683,7.2518296232667225,7.2416714642389834,7.190077615358888,7.111006164800557,7.077372476732748,7.164970507081307,7.265387246899877,7.275030549612495,7.254422618048906,7.25837193860059,7.270365292257054,7.259569233321287,7.22711984318434,7.2109835255261885,7.231691332591453,-7.439999999999998,137.2,1.6249706717190406,138.01799540411815,validation,0
1,8,-2.4149086115318767,-1.9781104928518842,-1.012030157162921,-0.10266886144608733,-0.018649651138529677,-0.6284904915429719,-1.34200538916338,-1.0629013506591614,-0.6598960269798795,-0.46502776116218136,-0.407297013608261,-0.19739020089674142,0.2845557754099328,0.8195503137959701,0.7815697883369079,0.10404470036160163,-0.47081011905237347,-0.3286277405261817,0.549093289818007,5.347484661970699,5.592419017757655,5.78811607902845,5.908371024762943,5.920571765338661,5.837175422089189,5.743858610573824,5.8014005919564795,5.857174098324208,5.875595170944543,5.894907305973362,5.899604289500907,5.8815350470261905,5.85231041726837,5.8451395332237155,5.864536135398808,5.887565018983281,5.895241611365577,5.886994198513122,-8.550000000000011,110.57999999999998,1.647962384382456,111.9948786804906,train,0
1,8,-3.6380930035327532,0.3384319229806727,2.2947401589498067,2.2308317043746504,0.15471151850858234,-2.3173478208791978,-1.8065721688200278,-0.38809067184811674,0.14924042235527546,-0.0752405911581353,-0.6310194487227623,-1.0809334476302799,-0.68902287210146,0.2766771845645435,0.769075342284351,0.7268830030951752,0.3680634238238265,-0.2562568469669535,-1.1460778092771675,6.637127755720212,6.964345468437737,7.099299516770699,7.041989900719106,6.793407961020652,6.5537142230257075,6.731644673834808,6.9390298447310315,6.932806717860437,6.925746687878473,6.911520779415895,6.867618335704279,6.870983214458249,6.91544069170709,6.932486458038142,6.921137458274686,6.9070220463239735,6.896151736694009,6.888526529384805,-4.71999999999997,130.73,1.6068855997748455,131.72606244144336,train,0
1,8,-3.3038826827211136,-0.7077537577649085,0.6275202230782853,0.7095977356735759,-0.20579943799064893,-0.24022936887021284,0.5179824178076902,-1.140190242760188,-1.802744088448522,-1.1058218376566868,-0.3314841523308445,-0.33817693732222853,-0.12789288546509425,0.028652230301110748,-0.13456383215983525,-0.35471686313837925,-0.5104479499398646,-0.26943202271184497,0.48938345241972137,6.892091426715448,7.067468166667904,7.1782945468730315,7.2252454119444,7.226193916595474,7.223680190238113,7.215798546841235,7.141009921152126,7.039546505847582,7.116989502414796,7.244192506331331,7.230311032579081,7.228842222694752,7.238529676771975,7.235343300081382,7.227808470617575,7.21983255771535,7.221692002515056,7.237130095403387,-8.199999999999989,136.41,1.6308369711414996,137.47746596269292,train,0
1,8,0.2449661111208576,0.08171178415448868,-3.17565155497117,-0.8438370684584853,-1.4522267498703618,-0.39586814967146555,-0.6734559985091648,-0.893626864660118,-1.382558757171945,-0.5088367030755503,1.1917845774104778,1.1797749140561216,0.22255123335079574,0.11159261405757803,0.8316139389095065,0.5646565963476293,-0.7304877928052607,-0.6525661333476283,1.2404640031337308,7.363665022758532,6.988489468823198,6.687710981941981,7.3776497894435416,7.201210009572289,7.350348530833678,7.331959442693972,7.299710235193871,7.259158892938856,7.24728669668535,7.2893124070906055,7.330106713542307,7.358618445186082,7.357548176727363,7.329789254557994,7.314371465875965,7.32138786992077,7.326490334578622,7.325186261635025,-5.039999999999964,138.06,1.6072859899047682,139.83864048448328,train,0
1,8,0.19587871800163337,-1.9354296887531768,-2.161273831653263,-0.5671862365525833,0.17956554205486697,-1.3685898985299882,-1.3119810658111941,-0.6053442675168172,-0.5937255491223166,-0.9512199339103464,-0.5713883979913845,0.7612411479271017,1.5413108903107124,1.2037758184368954,0.3236097729684184,-0.47010040599049585,-0.9780191144442503,-0.6021276087668443,0.791004109343028,7.1992176698254555,6.9127951689403355,6.853438637496142,7.012096006732953,7.106459400925097,6.974327811307212,7.005406533585493,7.078694430920017,7.082677958710676,7.092940647328781,7.066917337497188,6.998679067364819,6.980035620209918,7.043984009896334,7.116057126370066,7.114880169428602,7.061750775755144,7.047440222417322,7.092201405288392,-7.1200000000000045,133.83999999999995,1.6239440765124629,135.06275624089866,validation,0
1,8,0.28507349855045705,-0.1364844509693077,-0.47503729822312346,-0.730599244891158,-0.9364201548787381,-1.0628161571303105,-0.2441004125318802,0.39034484471683983,-0.7906929073222906,-1.1267615049506605,-1.338558511182133,-1.215735314397186,0.022683213975806638,1.0728175776020104,1.4920569361145608,0.638799099902772,-1.3527083066626027,-1.8260584234725377,0.6441975157494841,7.481387601251349,7.480469927953864,7.4682398295618295,7.444701797078022,7.4203704477148555,7.426529085634705,7.457456273225112,7.4733672597058955,7.43548095640589,7.402839971644994,7.3671989918025815,7.369441334444545,7.444430966396638,7.489469422222939,7.480279514734178,7.406099890206136,7.282459466138874,7.275478574585577,7.474298689292027,-6.689999999999998,141.08,1.618180734728344,142.14250159635503,test,0
1,8,1.0142902792801496,-0.22775343553680838,-0.5406628694839597,-0.03484742089941989,0.31742862443841047,-0.026353824893082467,-0.9272497559846822,-0.456085784015648,0.1364370475346307,-0.7784429322707411,-1.852708877396865,-0.6827242318774638,1.723179359089769,2.1218093555789093,0.3522713057388458,-0.9491043693543513,0.032222588876848035,1.0289938783236119,0.08930106285182204,7.073741338912729,7.088767164169301,7.097839629437928,7.102530568940569,7.116544656247218,7.116644336383999,7.052605166890416,7.075430501246444,7.120232775284116,7.071143295771499,6.978787123473765,6.9086736514747145,6.887778376958849,6.9296300694819735,7.029565116839919,7.101467146970634,7.086553825682373,7.067341100011973,7.114724155821563,0.339999999999975,134.01999999999998,1.568259397451626,135.1199146393509,validation,0
2,1,-9.723474885729656,-9.140827335996429,-9.540629272911762,-10.184209538791759,-9.801314157404605,-8.871630238791653,-8.439645236246356,-8.60797841849002,-9.07822747877782,-9.069270034084724,-8.673817887953405,-8.75966354786263,-9.5351042018481,-10.46098076854048,-10.613337983495256,-10.180917755360355,-9.650493341150195,-9.530245528578632,-10.428232387986156,-6.98677959625408,-7.748389121934072,-7.206154237192685,-6.332412453473047,-6.799421874625576,-7.990379355191806,-8.555568017407154,-8.362365177415,-7.788822966591823,-7.824561689437232,-8.339962947404075,-8.187408563567345,-7.091976788779064,-5.810568240415478,-5.6401283041892185,-6.303859217494221,-7.096974496305037,-7.249278158187977,-5.834988794135143,-180.29,-137.15000000000003,-2.4912667066063334,227.42649476390267,validation,0
2,1,-3.4166582204622418,-4.409701490346672,-5.08424490376325,-5.440288460711974,-5.485104612714707,-5.264896533088642,-4.840782397453069,-4.374403496732214,-4.095581105839784,-4.508453266982087,-5.575957263003431,-6.328541004388526,-6.422465274082754,-6.345596702767921,-6.217629847972091,-6.1024928210706975,-6.055024429134448,-6.060213661866044,-6.111964507619447,-7.0090100028321105,-6.377352977960997,-5.924832063776217,-5.65144726027777,-5.565553115120796,-5.7202265897579245,-6.087321894343745,-6.483284083255249,-6.70240339416398,-6.317385942163163,-5.358024548953608,-4.632857567243704,-4.451186242115014,-4.492045905016894,-4.671442284574155,-4.8485173074406305,-4.905433398775699,-4.892472479466463,-4.829202942761896,-102.14,-104.92000000000002,-2.3427692367490214,148.01140820332517,test,0
2,1,-8.308552095839161,-9.460403226320398,-10.124960250492379,-10.302223168355102,-10.054309192267112,-9.775994001052872,-9.621853215221122,-9.592247032047368,-9.667965518576878,-9.704955259922784,-9.637828099306432,-9.46625754881191,-9.203214704708728,-9.144957860615051,-9.58659603863481,-10.348942367912855,-10.64851116452698,-10.317166069074261,-9.463063186313803,-8.621633910181375,-7.06852888414282,-6.185223353303876,-5.971717317664531,-6.34153555625095,-6.74509909142931,-6.967218599127698,-7.007392637993476,-6.89376254712451,-6.837357485556389,-6.933966975159848,-7.1840693001213936,-7.5679392176322295,-7.63505453170535,-6.936640752114229,-5.758913267934986,-5.349344244041873,-5.926132214930021,-7.14847011358512,-184.43,-129.07999999999998,-2.530943112307872,225.6513417495254,test,0
2,1,-7.449358550385239,-7.862486857053667,-8.048969154664743,-8.008889961172514,-7.810979501924933,-7.648021829834747,-7.534971222387462,-7.407510407633346,-7.251742935993043,-7.067668807466561,-6.899746548521932,-6.9942090581792655,-7.435824141200001,-8.093136297918363,-8.442113968062031,-8.365266607796357,-8.182495060426533,-8.225850740206738,-8.510758349172534,-6.958316365961159,-6.454443077965448,-6.229184713930405,-6.2824339727144825,-6.526933280230093,-6.717930659020908,-6.837935791228794,-6.973775259594923,-7.144208896317231,-7.349236701395739,-7.536906207667158,-7.419479435104918,-6.897900095903566,-6.127204421150211,-5.725422348497787,-5.8305314576751925,-6.050774974208423,-5.9795162988819754,-5.59786604255163,-147.24,-124.64000000000004,-2.4391287306434473,193.38797178202697,train,0
2,1,-5.3290432391866185,-6.162870134002483,-6.297540545057286,-5.76289216670483,-5.371687151955662,-5.8872458284910465,-6.364700610023256,-6.384164140436923,-6.299033885580528,-6.239046413475073,-6.11416236840283,-5.9112405678892515,-5.9442138871886385,-6.925740427898035,-7.804055134501624,-7.8018640011757014,-7.710866126015276,-7.657591937221284,-7.642041434793612,-7.601097489554295,-6.9146085788480285,-6.798534480346756,-7.228646780627205,-7.544977010797801,-7.127067660168258,-6.737183179810486,-6.714142734709,-6.772608628654865,-6.8173124315406,-6.944836627415256,-7.169192001310506,-7.137798244132398,-6.0487211206000495,-5.050495413771358,-5.008950018130349,-5.093266157651698,-5.170352474188974,-5.24020896774212,-123.60999999999996,-123.12,-2.358180464154968,175.8681393825261,test,0
2,1,-4.923602110022032,-5.383179073616145,-5.589905243545029,-5.543780619808688,-5.256023794569536,-4.940992594843859,-4.79127030258033,-4.81370493055887,-5.008296478779414,-5.364133719326368,-5.759715963243707,-6.119021787318452,-6.384336979569383,-6.404425673166571,-6.19479193782017,-6.085516743707956,-6.237449749353317,-6.651671200630531,-7.328181097539684,-6.5236855347311415,-6.136798320052799,-5.961069197613604,-5.996498167413556,-6.233798565786945,-6.495526644463414,-6.622263454861411,-6.608340265062935,-6.453757075068026,-6.164282700312064,-5.804155103311281,-5.413676204777744,-5.086129500140871,-5.069328765693712,-5.349727100594535,-5.4830645482687,-5.25285161442001,-4.657634383104607,-3.69741285432265,-108.78000000000004,-109.01,-2.3551384274048157,155.15472370691748,train,0
2,1,-7.609393528016514,-7.818691655737185,-6.916215004927199,-5.820052961423162,-4.969598017462172,-4.36309049060889,-3.983013750269464,-3.8251409961738716,-3.920503071002905,-4.358973328691668,-5.156728811671876,-6.186438428442678,-6.78598217106682,-6.749459084278769,-6.4111523547441465,-6.2046023350892625,-6.158698027739888,-6.27343943269598,-6.548826549957553,-3.467213142928643,-3.0111511565413873,-4.505279539231987,-6.116523998001325,-6.967585439405902,-7.187948713245138,-7.302327962073935,-7.4381264697478215,-7.498162320889456,-7.200971529276124,-6.495891082471175,-5.515738324712672,-4.951161706309421,-5.017240672454221,-5.377168821107119,-5.594128287181661,-5.63901167089918,-5.511818972259704,-5.212550191263162,-110.06,-110.01000000000003,-2.3564216906246602,158.80828549242386,validation,0
2,1,-5.781694287132607,-7.3434319038189155,-7.622463259213191,-6.635013959371353,-5.23432085208605,-4.678009757097996,-5.067019298272072,-6.310067535757597,-7.4134497850373435,-7.766704684907779,-7.361391881618005,-6.537147856602729,-6.239616732668381,-6.570733018738409,-7.021995398001309,-7.34196806596664,-7.528863885733742,-7.582682857302615,-7.5034249806732305,-7.300710056517375,-5.6669251741923565,-5.318171226475247,-6.2384446027371645,-7.586182267413349,-8.120964980284903,-7.743235139116038,-6.5423901009973875,-5.491618786647294,-5.1887791336466265,-5.6421209260627165,-6.5064854349879795,-6.820853037183255,-6.4814490512911505,-6.003527392368127,-5.641862784423381,-5.398266096484022,-5.272737328550079,-5.265276480621566,-127.53999999999996,-118.23000000000002,-2.3940573320860965,175.36836567084876,validation,0
2,1,7.290316165298079,-8.295206534551413,-7.279218923203507,-4.617266490382235,-4.4938889618687785,-4.628205319701738,-4.718189108988639,-4.763840329729465,-4.773674301314987,-4.866634660513938,-5.13013670396041,-5.566201993941803,-6.117995114564245,-6.559588314495436,-6.834850938330533,-6.9437829860695075,-6.88638445771241,-6.662655353259183,-6.272595672709855,-1.1482538353880298,-2.9255436295350896,-5.379754152916883,-6.792707119291606,-7.027502427015509,-7.0988599111504485,-7.140905320116168,-7.1536386539126795,-7.132481625074391,-7.013483824187837,-6.749646150160963,-6.339881704020343,-5.832844480664647,-5.421940079189071,-5.155219183815362,-5.032681794543464,-5.054327911373406,-5.220157534305216,-5.530170663338865,-98.12,-109.14999999999998,-2.3030290263135913,161.29160007423067,train,0
2,1,-4.840059619653486,-5.135803958302937,-5.2971168063963585,-5.323998163933755,-5.216448030915114,-4.974466407340454,-4.604418193232007,-4.227570451555913,-3.9526837173574094,-3.7836122916073194,-3.7203561743056994,-3.7629153654525,-3.911289865047749,-4.165479673091447,-4.5254847895835795,-4.991305214524132,-5.56294094791312,-6.240391989750577,-7.023658340036448,-4.731811967771059,-4.454200666024488,-4.302332039177733,-4.276206087230793,-4.37582281018366,-4.601182208036352,-4.946249198189268,-5.2960405540328175,-5.547431511583824,-5.696767492664939,-5.744048497276218,-5.689274525417574,-5.532445577089071,-5.273561652290667,-4.912622751022411,-4.449628873284212,-3.8845800190761963,-3.2174761883982654,-2.4483173812504475,-91.26,-89.38,-2.366601554669365,129.05718007589113,train,0
2,1,-7.030478110051579,-7.311121997854538,-7.544389204352607,-7.690249363616413,-7.51522823686356,-6.985056079064371,-6.520966536360092,-6.333690778854503,-6.424793094633081,-6.780747139890536,-7.28198064663421,-7.864419774701645,-8.319543760221919,-8.243288188289668,-7.78611690530505,-7.728042341816533,-8.23537426922374,-8.779227598434375,-8.87528597383158,-7.08508496618128,-6.780037242167283,-6.534853552473617,-6.3869924254576524,-6.554928041684409,-7.069799364663929,-7.529628553930294,-7.73331863930801,-7.6793768487771175,-7.371759092146775,-6.845435433364585,-6.121223463627615,-5.5119157845758195,-5.624896698563134,-6.256077094500526,-6.320443034413302,-5.586110034919898,-4.778035294528678,-4.56008443471606,-143.25,-122.32999999999998,-2.4348031646192947,189.5739571488726,train,0
